1018563,14.54,600,572,17412
1018578,14.83,1068,860,16620
1018593,15.56,632,924,17344
1018608,15.38,840,920,16876
1018623,15.62,1100,852,16748
1018638,15.92,1404,912,16428
1018653,16.58,752,884,17444
1018668,16.46,1208,560,16948
1018683,16.70,1296,-40,16120
1018698,17.42,1120,-356,14724
1018713,17.18,1888,-572,15956
1018728,17.42,2076,-288,16720
1018743,17.24,1496,96,16688
1018758,17.42,1124,284,17256
1018773,18.08,748,816,16896
1018788,17.85,864,704,16944
1018803,17.61,856,760,16836
1018818,18.68,856,884,16880
1018833,18.92,1208,1056,16600
1018848,19.53,932,716,17232
1018863,19.35,1224,648,17112
1018878,19.11,880,204,17512
1018893,19.76,1408,-240,15992
1018908,19.95,1944,-272,16332
1018923,20.13,1632,-272,16412
1018938,20.31,1484,148,16740
1018953,20.91,1188,348,17056
1018968,20.61,976,664,17260
1018983,20.37,1092,868,16912
1018998,21.39,692,716,17232
1019013,20.68,720,780,16996
1019028,20.84,1276,832,16604
1019043,22.30,1032,656,17328
1019058,21.15,1152,424,16592
1019073,22.17,1104,-196,17284
1019088,21.93,1516,-468,16112
1019103,22.47,1664,-420,16408
1019118,23.02,1528,12,16588
1019133,22.71,1120,296,17056
1019148,22.83,1284,680,16952
1019163,22.95,1000,764,17188
1019178,22.66,916,760,17068
1019193,22.28,1104,852,16556
1019208,23.31,776,672,17516
1019223,23.43,1252,856,16420
1019238,22.71,1176,584,17532
1019253,24.10,1180,264,16932
1019268,23.79,1276,-156,17720
1019283,24.34,1492,-124,16816
1019298,24.46,1424,-212,16476
1019313,23.67,1352,0,16636
1019328,24.15,1048,124,16860
1019343,23.79,1380,316,17024
1019358,24.32,1268,648,16956
1019373,24.39,972,728,17060
1019388,24.51,952,844,16888
1019403,24.99,940,788,16828
1019418,24.63,708,604,17112
1019433,24.75,1196,508,16728
1019448,24.32,1300,336,17036
1019463,24.87,1252,-72,16876
1019478,25.35,1380,-140,16876
1019493,25.42,1364,-116,16684
1019508,24.22,1280,84,16680
1019523,24.27,928,156,16864
1019538,24.27,1144,452,16800
1019553,25.18,1196,636,16952
1019568,23.14,1088,636,17076
1019583,25.30,932,716,16868
1019598,24.44,1044,708,17012
1019613,25.76,1004,532,16812
1019628,25.40,992,320,16868
1019643,25.40,1220,180,16932
1019658,25.04,1300,104,16756
1019673,25.47,1428,168,16484
1019688,25.47,1368,80,16900
1019703,25.47,968,124,16832
1019718,25.11,1080,228,16860
1019733,24.27,1172,400,16732
1019748,24.27,1080,504,16992
1019763,25.11,1116,628,16944
1019778,25.52,1056,556,17108
1019793,25.57,1096,596,16836
1019808,26.00,1052,384,16900
1019823,25.59,972,336,16764
1019838,24.27,1060,208,16816
1019853,25.16,1028,128,16756
1019868,25.16,1088,112,16820
1019883,25.18,1012,312,16768
1019898,26.00,888,356,16916
1019913,24.68,748,312,16956
1019928,26.00,796,480,16772
1019943,25.95,820,476,16844
1019958,25.59,884,484,16900
1019973,24.27,1080,460,16840
1019988,26.02,868,356,16956
1020003,25.59,952,292,16864
1020018,26.43,952,292,16776
1020033,26.02,880,268,16828
1020048,25.59,992,276,16804
1020063,26.43,944,360,16880
1020078,23.91,956,364,16980
1020093,25.57,964,412,17048
1020108,24.75,940,372,16900
1020123,24.32,872,356,16740
1020138,25.59,940,356,16876
1020153,25.16,976,312,16848
1020168,25.59,1000,272,16832
1020183,25.59,1004,296,16968
1020198,25.59,1112,416,16788
1020213,26.43,944,364,16824
1020228,25.59,972,440,16868
1020243,25.59,800,396,16904
1020258,25.59,804,380,16984
1020273,25.59,976,376,16784
1020288,26.43,968,276,16832
1020303,25.59,932,248,16996
1020318,25.52,952,292,16792
1020333,25.54,984,424,16644
1020348,26.02,992,380,16960
1020363,24.75,848,436,16796
1020378,26.43,896,444,17008
1020393,24.27,880,376,17092
1020408,25.18,892,352,16896
1020423,25.59,868,316,16772
1020438,25.59,964,244,16700
1020453,24.75,892,240,16820
1020468,25.59,892,268,16968
