855501,42.69,848,312,16840
855517,43.53,812,476,16872
855533,43.05,924,636,16880
855549,42.27,864,648,16872
855565,42.69,852,476,16848
855581,37.52,852,412,16840
855597,43.53,900,512,16908
855613,41.85,968,512,16844
855629,42.21,856,448,16792
855645,43.06,820,404,16888
855661,42.69,828,348,16900
855677,41.79,864,428,16924
855693,43.54,940,600,16868
855709,42.21,980,484,16876
855725,43.53,816,372,16828
855741,42.63,888,508,16868
855757,42.63,872,468,16852
855773,42.63,940,504,16912
855789,43.53,948,556,16816
855805,42.69,912,400,16944
855821,39.75,892,248,16836
855837,42.63,1160,376,16896
855853,42.27,1804,376,16840
855869,43.06,2960,844,16776
855885,41.67,3984,2136,17056
855901,42.45,17756,4164,32767
855917,41.67,13888,-2904,19004
855933,41.13,30220,-3444,8208
855949,40.59,17796,396,18700
855965,39.27,7076,420,16588
855981,38.31,-168,848,19800
855997,36.99,-88,1496,18588
856013,36.03,-464,872,16560
856029,34.64,836,872,14852
856045,30.70,2076,1392,17056
856061,31.95,2376,484,18812
856077,31.47,-1488,2004,20540
856093,27.94,-368,996,14212
856109,28.30,-924,100,18168
856124,26.55,-52,-512,16188
856139,24.87,1156,192,17668
856154,23.67,1436,660,18136
856169,22.04,-120,860,17980
856184,21.27,544,652,16416
856199,19.71,116,940,15512
856214,19.35,1000,372,15596
856229,17.72,924,840,18268
856244,16.94,2544,824,16680
856259,15.74,3356,-736,14036
856274,15.02,48,-440,16704
856289,12.98,-1312,-420,17292
856304,11.85,-584,-164,16188
856319,10.70,340,404,16952
856333,9.14,712,752,16340
856347,8.54,1216,672,16720
856361,7.53,1048,680,17324
856375,6.02,1696,896,16880
856389,5.90,1548,620,18048
856403,3.98,1656,900,17224
856417,4.29,1636,256,15840
856431,4.27,-32768,-3432,28360
856445,4.53,-32768,5112,3256
856459,5.30,-132,536,5840
856473,4.00,-1688,-716,20588
856487,4.41,4884,-744,15148
856501,4.41,2156,-4104,13680
856515,5.23,4944,-3308,3360
856529,4.65,2068,4388,21168
856543,4.94,5456,1564,15724
856557,5.18,8008,4880,7020
856571,5.01,3480,5596,17592
856585,5.18,2392,3516,17292
856599,5.42,2012,2136,19480
856613,6.50,176,1120,16724
856627,5.37,3108,-252,20136
856641,6.45,2224,-3624,15256
856655,6.14,4308,-2844,15636
856669,6.26,1764,-1744,15680
856683,6.74,1160,-236,16240
856697,6.86,364,412,17832
856711,6.52,472,1064,15704
856725,7.05,1224,1516,15948
856739,6.69,1912,3876,18452
856753,7.17,1712,2288,18196
856767,6.81,700,1768,18256
856781,7.34,1320,1160,16484
856795,6.98,792,592,17452
856809,7.05,1940,-100,17040
856823,7.10,5380,-1740,15368
856837,7.10,3524,-1272,16188
856851,7.17,2052,-312,18184
856865,7.10,1180,156,17072
856879,7.17,908,-172,17036
856893,7.58,412,164,17636
856907,7.58,1008,956,16300
856921,6.69,880,1080,17080
856935,7.99,784,968,16356
856949,7.10,732,1032,17004
856963,7.10,940,992,16832
856977,7.10,1240,948,16492
856991,7.10,932,888,17296
857005,7.53,1308,392,16568
857019,7.10,-548,-672,17456
857033,7.10,1364,-652,16668
857047,7.10,1340,-52,16768
857061,7.10,1004,116,17056
857075,7.53,1160,360,16892
857089,6.62,628,404,17216
857103,7.10,772,548,17004
857117,7.51,820,820,16588
857131,7.53,1036,620,16956
857145,7.53,648,728,16884
857159,7.94,972,564,16640
857173,6.62,736,504,17100
857187,7.05,948,388,16456
857201,7.05,1372,176,15988
857215,7.05,900,248,16660
857229,7.05,1228,264,16860
857243,7.05,796,224,17016
857257,7.05,996,384,17208
857271,7.03,744,484,17080
857285,7.05,1016,564,17012
857299,7.05,808,600,16940
857313,7.03,792,428,16596
857327,7.94,892,688,16700
857341,6.62,960,560,16608
857355,7.05,832,300,17176
857369,6.62,804,216,16704
857383,7.53,1040,144,16836
857397,7.05,1096,268,16724
857411,7.03,1124,248,16976
857425,7.05,1004,456,16912
857439,7.05,932,440,17096
857453,7.05,968,520,17104
857467,7.46,988,536,16932
857481,7.05,988,504,16900
857495,7.46,956,432,16892
857509,7.05,872,396,17020
857523,7.05,784,348,16748
857537,7.94,812,236,16872
857551,7.05,796,196,16720
857565,7.05,948,296,16760
857579,6.62,996,316,16696
857593,7.05,896,336,16844
857607,7.05,968,436,16856
857621,7.05,1048,420,16860
857635,7.48,1064,468,17024
857649,7.05,980,428,16784
857663,7.05,1048,364,17056
857677,7.03,928,316,16948
857691,7.05,880,364,16928
857705,7.05,924,376,16892
857719,7.05,860,300,16924
857733,7.05,836,364,16876
857747,7.05,848,300,16844
857761,7.05,940,320,16840
857775,7.05,972,348,16740
857789,7.05,1008,364,16776
857803,7.05,924,388,16892
857817,7.46,996,400,16936
857831,7.03,992,416,16852
857845,7.05,1040,388,16972
857859,7.05,968,352,16904
857873,7.05,916,440,16908
857887,7.05,972,328,16764
857901,7.05,832,312,16956
857915,7.05,916,300,16804
857929,7.46,756,360,16876
857943,7.05,888,304,16796
857957,7.05,944,344,16872
857971,7.05,924,296,16756
857985,7.05,932,296,16920
857999,7.05,968,380,16952
858013,7.48,944,424,16836
858027,7.05,956,336,16948
858041,7.46,1020,376,16796
858055,7.46,972,372,16996
858069,7.05,984,296,16992
858083,7.05,896,372,16860
858097,7.05,856,392,16916
858111,7.46,860,412,16972
858125,7.05,860,332,16992
858139,7.46,896,420,16804
858153,7.05,916,316,16944
858167,7.94,864,340,16804
858181,7.05,948,376,16836
858195,7.05,932,276,16884
858209,7.03,836,376,16944
858223,7.05,972,368,16804
858237,7.05,1008,428,16960
858251,7.05,932,380,16908
858265,7.05,984,468,16820
858279,7.46,1000,348,16864
858293,7.05,896,312,16952
858307,7.46,908,376,16912
858321,7.05,1024,352,16780
858335,7.05,864,296,16952
858349,7.05,972,392,16668
858363,7.05,868,356,16904
858377,7.05,916,380,16896
858391,7.03,1036,404,16820
858405,7.05,972,404,16832
858419,7.05,940,408,16916
858433,7.05,980,448,16848
858447,7.05,908,468,16860
858461,6.62,952,316,16968
858475,7.05,936,356,16980
858489,7.05,964,432,16924
858503,7.05,900,364,16976
858517,7.46,980,380,16936
858531,7.05,972,364,16812
858545,7.05,940,384,16880
858559,7.05,928,292,16772
858573,7.94,932,296,16732
858587,7.05,896,380,16892
858601,7.05,924,340,16900
858615,7.05,952,424,16848
858629,7.05,1012,440,16788
858643,7.05,876,340,16948
858657,7.05,944,412,16856
858671,7.05,856,404,16932
858685,7.05,936,360,16924
858699,6.62,888,424,16852
858713,7.05,880,380,16900
858727,7.48,920,268,16816
858741,7.05,884,308,16936
858755,7.05,928,424,16816
858769,7.46,928,376,16892
858783,7.05,944,356,16824
858797,7.05,868,424,16828
858811,7.46,884,360,16936
858825,7.05,984,408,16832
858839,7.05,948,432,16864
858853,7.05,988,372,16824
858867,7.03,936,308,16992
858881,7.05,956,384,16836
858895,7.94,948,436,17016
858909,7.05,912,356,16964
858923,7.48,856,416,16864
858937,7.05,852,444,16900
858951,7.05,964,360,16960
858965,7.05,864,452,16812
858979,7.48,928,364,16840
858993,7.05,984,364,16948
859007,6.62,948,424,16776
859021,7.05,960,372,16912
859035,7.05,956,340,16852
859049,7.03,940,356,16820
859063,7.05,960,368,16816
859077,7.53,896,340,16960
859091,7.03,880,408,16900
859105,7.05,944,320,16800
859119,7.05,964,332,16944
859133,7.05,936,372,16780
859147,7.05,896,336,16932
859161,7.05,988,368,16752
859175,7.05,920,288,16888
859189,7.05,892,364,16872
859203,7.05,956,336,16824
859217,7.03,952,368,16904
859231,7.05,936,452,16848
859245,7.03,948,432,16916
859259,7.05,972,404,16920
859273,7.03,1032,432,16880
859287,7.05,980,352,16876
859301,7.05,984,308,16832
859315,7.05,892,388,16904
859329,7.46,968,352,16876
859343,7.46,888,296,16896
859357,7.03,860,280,16904
859371,7.05,996,392,16760
859385,7.05,892,324,16996
859399,7.05,972,368,16836
859413,7.46,860,412,16868
859427,7.05,984,360,16932
859441,7.05,888,360,16852
