487585,42.91,688,572,16796
487601,43.39,760,748,16856
487617,43.34,636,476,16828
487633,42.86,688,420,16880
487649,42.07,792,576,16792
487665,43.32,864,588,16920
487681,42.89,792,524,16772
487697,43.75,772,432,16808
487713,42.91,688,232,16816
487729,43.32,744,308,16884
487745,43.32,780,528,16800
487761,43.32,800,500,16892
487777,42.91,744,460,16836
487793,42.50,660,428,16864
487809,43.34,696,568,16928
487825,42.91,868,572,16772
487841,42.91,784,740,16924
487857,42.91,788,624,16800
487873,42.84,748,336,16844
487889,40.87,748,324,16816
487905,41.18,780,548,16920
487921,42.07,748,512,16800
487937,42.50,712,464,16872
487953,43.32,704,372,16808
487969,42.91,612,412,16960
487985,42.55,688,620,16912
488001,44.23,660,692,16876
488017,41.59,780,712,16868
488033,42.91,760,328,16876
488049,44.23,784,540,16760
488065,43.32,704,512,16836
488081,42.96,844,568,16848
488097,36.74,680,520,16780
488113,43.32,748,368,16840
488129,42.86,780,300,16856
488145,42.43,488,376,16856
488161,42.48,748,212,16784
488177,42.98,1824,1300,17096
488193,36.01,5584,4740,17920
488209,43.63,16664,-9764,23052
488225,41.90,31580,-520,11604
488241,41.06,32184,4680,17748
488257,38.83,14592,2800,13188
488273,39.48,-232,-740,16540
488289,37.10,3132,148,13552
488305,35.65,3532,728,18604
488321,35.00,-1956,-1440,16612
488337,33.55,-1656,-1540,14776
488353,30.37,776,-820,13380
488369,30.60,2184,700,17332
488385,29.17,344,1008,18916
488401,27.73,116,1200,16940
488416,26.36,-76,760,15152
488431,25.40,172,740,16560
488446,23.60,1308,592,14960
488461,21.87,2184,1192,17060
488476,20.53,2052,980,18420
488491,19.21,424,272,18116
488506,17.41,-564,-196,17820
488521,17.00,-2804,-368,12888
488536,14.83,-1648,-716,18488
488551,13.94,36,208,16900
488566,12.26,1688,588,17268
488581,11.37,2140,920,17604
488595,9.67,1180,1316,17628
488609,8.97,1256,1108,18132
488623,7.75,472,1364,18780
488637,6.62,1040,844,17064
488651,5.42,684,700,16648
488665,4.70,308,468,15844
488679,4.94,-6512,-40,14268
488693,4.82,-17272,44,13288
488707,6.74,-32768,5456,24604
488721,5.95,2924,-14616,15792
488735,6.62,5104,1352,28360
488749,5.66,7952,1396,20420
488763,4.58,6300,-4936,23900
488777,5.06,2584,2904,9928
488791,5.66,4688,2576,20288
488805,4.46,2588,1960,18064
488819,6.91,-716,576,19032
488833,4.22,-168,1004,20680
488847,4.75,2376,2328,17484
488861,4.41,-216,612,16852
488875,4.10,-804,244,16520
488889,4.22,812,-156,15844
488903,5.18,528,-1044,14872
488917,4.41,1596,-1716,15888
488931,4.05,1728,-864,14728
488945,4.58,2124,-400,15980
488959,3.74,1152,344,17372
488973,4.70,1492,1168,17292
488987,3.86,2056,1468,17888
489001,5.25,1572,1236,17276
489015,4.89,1020,1240,18196
489029,4.53,1124,1272,17828
489043,4.58,1096,1424,17600
489057,4.63,928,1040,17296
489071,3.38,260,672,16932
489085,4.77,840,152,17036
489099,4.82,384,-1492,19096
489113,3.57,1312,-1204,15916
489127,4.94,1648,-884,15764
489141,4.51,1784,-212,15868
489155,5.01,1520,28,16588
489169,3.69,1012,372,17040
489183,4.58,1540,936,16916
489197,5.06,1684,1116,17508
489211,5.06,1376,992,17344
489225,4.65,1040,1112,17504
489239,4.22,936,1028,17528
489253,4.22,968,928,17556
489267,4.70,992,568,17108
489281,4.70,848,172,16836
489295,4.70,868,-48,15940
489309,4.27,1372,-452,16460
489323,4.29,1144,-28,16316
489337,4.29,948,44,16392
489351,4.70,1132,180,16412
489365,4.29,836,312,16664
489379,4.29,1092,772,16720
489393,4.70,1220,980,17332
489407,4.70,1416,880,17260
489421,3.81,1104,856,17268
489435,4.70,1048,904,17396
489449,4.70,1012,800,17364
489463,4.70,792,456,17064
489477,4.70,704,204,16996
489491,4.72,612,36,16660
489505,3.81,816,192,16532
489519,4.70,680,164,16500
489533,4.70,708,232,16432
489547,3.79,756,356,16420
489561,4.70,988,616,16608
489575,4.70,1056,672,16744
489589,4.70,1004,628,17052
489603,3.81,1168,604,16972
489617,3.81,1192,588,17072
489631,4.70,1068,636,17004
489645,4.70,1068,444,17100
489659,3.79,988,348,17024
489673,5.13,872,328,17092
489687,4.70,884,244,17048
489701,4.70,864,380,16756
489715,5.11,672,356,16628
489729,5.11,716,380,16532
489743,5.13,852,524,16504
489757,4.22,928,468,16724
489771,5.11,840,436,16752
489785,3.79,968,516,16680
489799,5.11,988,480,16724
489813,3.79,1088,460,16972
489827,5.13,1072,436,17080
489841,3.81,1108,476,16912
489855,4.70,956,460,17156
489869,4.70,892,532,17080
489883,5.13,820,512,16968
489897,5.13,804,472,17016
489911,3.81,864,492,16784
489925,4.70,712,424,16760
489939,5.11,816,428,16540
489953,4.70,860,368,16708
489967,4.70,888,448,16500
489981,5.13,904,376,16720
489995,3.81,960,388,16824
490009,4.70,1104,492,16664
490023,4.22,1080,472,16948
490037,4.22,1100,492,17164
490051,5.13,1000,568,17180
490065,4.70,996,604,16976
490079,4.70,1064,448,17196
490093,4.70,940,432,16844
490107,4.70,948,424,16888
490121,4.70,848,416,16776
490135,5.13,820,348,16832
490149,5.13,860,412,16516
490163,3.81,880,344,16656
490177,4.70,980,472,16664
490191,4.70,872,424,16700
490205,5.13,872,360,16900
490219,3.79,1104,420,16768
490233,4.70,1032,436,17000
490247,3.79,1064,444,16852
490261,4.70,1020,388,17192
490275,3.81,988,464,16868
490289,3.79,996,456,16952
490303,3.81,880,396,16892
490317,5.13,828,420,16920
490331,5.11,820,420,16568
490345,5.13,996,376,16808
490359,5.11,1004,528,16620
490373,4.70,904,472,16604
490387,4.22,868,472,16916
490401,5.13,1004,416,16832
490415,3.81,1020,440,16756
490429,4.22,992,400,16880
490443,5.11,1020,452,17024
490457,4.70,1104,488,16920
490471,5.13,864,384,17132
490485,3.79,968,440,16916
490499,4.70,940,480,16944
490513,4.70,944,516,16848
490527,4.70,912,432,17028
490541,5.11,948,516,16708
490555,5.11,884,432,16664
490569,5.13,804,392,16836
490583,4.70,996,460,16528
490597,4.70,980,440,16844
490611,5.13,1036,440,16784
490625,5.11,992,428,16984
490639,5.13,884,476,16728
490653,5.13,884,448,17144
490667,4.70,968,408,16932
490681,3.81,1016,520,16928
490695,3.81,964,400,17000
490709,3.81,920,368,16908
490723,4.70,928,492,16844
490737,4.70,820,452,17052
490751,4.70,896,524,16868
490765,4.70,916,496,16592
490779,5.11,900,388,16916
490793,4.70,928,448,16704
490807,4.70,936,440,16828
490821,5.13,952,492,16768
490835,4.70,952,400,16928
490849,4.70,968,412,16740
490863,4.70,980,372,16936
490877,4.70,976,432,16952
490891,5.13,1056,512,16892
490905,5.13,952,420,17008
490919,4.70,944,504,16908
490933,4.70,1016,456,16904
490947,3.81,868,372,16792
