1211043,42.88,748,468,16972
1211059,42.03,660,396,16816
1211075,42.88,704,476,16924
1211091,42.39,748,548,16960
1211107,43.30,664,576,16908
1211123,42.88,648,356,16836
1211139,43.30,636,404,16900
1211155,42.46,688,492,16900
1211171,42.45,740,524,16908
1211187,42.45,696,620,16792
1211203,42.88,592,396,16912
1211219,42.46,780,452,16836
1211235,43.29,760,500,16712
1211251,42.88,820,532,16948
1211267,42.03,728,452,16916
1211283,42.88,812,372,16852
1211299,42.45,736,260,16772
1211315,42.09,700,408,16928
1211331,43.30,576,556,16888
1211347,41.61,764,480,16852
1211363,42.88,596,476,16848
1211379,42.88,716,280,16912
1211395,43.29,752,584,16892
1211411,43.77,748,640,16936
1211427,42.03,876,564,16868
1211443,42.09,756,348,16908
1211459,43.30,776,396,16864
1211475,42.03,696,348,16928
1211491,41.62,876,484,16960
1211507,43.29,1764,536,17100
1211523,42.86,2720,764,17384
1211539,42.81,26572,636,9868
1211555,42.93,-3096,-9048,-12816
1211571,41.37,32264,1968,9556
1211587,40.71,17832,3764,19612
1211603,38.84,2036,264,25308
1211619,37.83,-5452,1104,17072
1211635,35.96,4760,860,16864
1211651,35.00,-504,-408,9496
1211667,33.56,752,60,18156
1211683,31.76,-744,132,19072
1211699,28.71,-952,8,17636
1211715,29.86,-672,544,14520
1211731,28.47,1664,1016,17064
1211746,26.67,2128,888,17852
1211761,26.24,1676,1012,18224
1211776,24.51,744,1156,17592
1211791,22.83,192,572,17368
1211806,21.51,-12,-16,15668
1211821,19.83,-2604,-912,15548
1211836,18.62,500,-204,17964
1211851,17.37,420,-124,17968
1211866,16.53,1656,380,16452
1211881,14.90,1072,552,17828
1211896,14.13,556,1172,16688
1211911,12.91,-60,592,16496
1211926,12.14,388,768,16476
1211941,10.46,1044,768,15772
1211955,8.85,1096,324,17368
1211969,7.70,1612,376,16792
1211983,7.05,-1216,-1940,17796
1211997,5.08,760,-188,15080
1212011,5.30,768,72,16828
1212025,5.13,-3988,1772,18308
1212039,3.88,-32768,-488,16512
1212053,4.46,-32768,5012,17580
1212067,4.05,-7356,1852,16124
1212081,4.58,3056,-740,14636
1212095,4.65,3596,-2196,8804
1212109,5.61,3444,648,15424
1212123,6.21,868,1644,16440
1212137,5.01,-220,-600,16444
1212151,5.49,-288,884,16696
1212165,6.93,2468,856,16656
1212179,7.53,1780,1336,15216
1212193,7.17,640,808,16876
1212207,8.11,1484,604,18036
1212221,9.14,1268,1280,17188
1212235,9.26,1752,560,18384
1212250,10.22,364,-180,14808
1212265,10.84,2640,-180,16056
1212280,10.94,884,-696,16136
1212295,11.49,1880,-612,16484
1212310,12.86,1136,44,16584
1212325,13.46,1444,412,17264
1212340,13.10,948,1120,17576
1212355,13.65,1900,856,16392
1212370,14.61,208,824,17648
1212385,15.14,832,592,15400
1212400,15.69,800,928,16960
1212415,16.65,1344,764,16484
1212430,17.18,1080,88,18116
1212445,17.25,940,24,16464
1212460,17.78,2320,-72,16784
1212475,18.26,1792,-400,16576
1212490,19.23,1268,-124,16676
1212505,19.28,1112,188,16900
1212520,19.76,1000,732,17236
1212535,19.84,1292,960,17104
1212550,21.15,1296,936,17308
1212565,21.63,716,880,17444
1212580,21.27,756,908,17160
1212595,21.75,768,688,16664
1212610,23.12,1052,604,16964
1212625,23.12,1356,284,16516
1212640,23.62,1968,204,16732
1212655,24.10,1968,-32,16480
1212670,24.99,1700,28,16748
1212685,24.92,1328,160,16504
1212700,25.90,992,284,16592
1212715,26.31,1252,500,16736
1212730,26.72,1112,708,16988
1212745,27.15,1092,808,17056
1212761,28.06,896,848,17532
1212777,28.11,684,888,17068
1212793,28.95,948,468,16784
1212809,29.43,1104,480,17000
1212825,29.07,2780,444,16444
1212841,29.55,1704,-136,16776
1212857,30.82,1392,-164,16236
1212873,30.82,1396,112,16404
1212889,30.80,1432,236,16968
1212905,30.75,1100,536,17596
1212921,31.23,876,632,17080
1212937,32.43,788,804,16948
1212953,32.84,948,600,16776
1212969,33.27,1400,992,17140
1212985,33.25,960,332,16220
1213001,33.68,1124,444,16816
1213017,34.11,1380,0,16480
1213033,34.47,1200,60,17148
1213049,34.88,1240,-20,17020
1213065,35.74,1124,240,16224
1213081,36.10,1260,304,17028
1213097,36.92,1168,336,16748
1213113,36.87,1028,588,17416
1213129,36.46,1140,992,16660
1213145,37.64,1204,648,17036
1213161,37.59,1264,748,16948
1213177,37.95,296,784,18428
1213193,37.88,984,620,16864
1213209,38.72,1488,292,16964
1213225,38.67,3372,312,17012
1213241,39.81,7436,528,17304
1213257,38.79,10512,364,16156
1213273,38.84,11368,0,16088
1213289,38.36,10800,268,16748
1213305,39.02,7924,12,16296
1213321,38.72,2512,-468,16424
1213337,38.36,-308,-336,16564
1213353,38.90,500,376,17616
1213369,38.55,1916,968,16484
1213385,38.30,876,912,17100
1213401,37.10,392,812,16728
1213417,37.64,1028,580,16696
1213433,37.35,1484,1152,17064
1213449,36.15,832,1108,17612
1213465,36.27,1044,452,16872
1213481,36.39,-5644,-2044,23452
1213497,35.67,456,-44,17020
1213513,35.79,504,112,16944
1213529,34.59,376,296,16464
1213545,34.76,476,360,17024
1213561,34.04,1332,628,15960
1213577,33.80,1464,1056,17192
1213593,33.99,760,788,17344
1213609,33.27,580,740,17056
1213625,33.92,1080,888,16352
1213641,33.20,1024,512,17236
1213657,32.48,1136,164,17056
1213673,33.08,300,-104,16128
1213689,32.43,180,-196,16584
1213705,31.71,332,-36,16348
1213721,31.52,984,440,17196
1213737,31.30,748,896,17564
1213753,31.47,1180,872,16696
1213769,31.30,940,720,16912
1213785,31.04,744,604,17072
1213801,31.28,1260,868,16992
1213817,30.63,876,572,16596
1213833,30.80,476,-132,18116
1213849,30.15,92,-320,16628
1213865,29.12,280,-60,17072
1213881,30.20,496,332,16880
1213897,29.60,980,896,16924
1213913,30.27,1092,676,16684
1213929,30.08,980,716,17224
1213945,29.00,1180,700,17020
1213961,27.99,828,508,17076
1213977,29.12,292,264,16600
1213993,28.95,1108,464,17120
1214009,28.71,76,-64,16048
1214025,28.11,728,220,16880
1214041,27.99,628,332,16956
1214057,28.23,528,400,16776
1214073,28.52,1108,792,16996
1214089,27.92,1440,784,16900
1214105,27.80,440,672,17268
1214121,27.63,1008,620,16688
1214137,27.44,844,408,16516
1214153,27.82,244,144,16984
1214169,27.63,792,220,16884
1214184,26.60,688,364,17076
1214199,26.96,852,504,16624
1214214,26.84,792,472,16836
1214229,27.13,848,512,16796
1214244,26.19,1016,652,16860
1214259,26.50,880,572,17012
1214274,26.36,712,408,17092
1214289,26.24,772,316,16724
1214304,26.17,460,384,16848
1214319,26.55,856,396,16776
1214334,25.59,840,296,16880
1214349,25.47,656,240,16936
1214364,25.83,740,288,16916
1214379,25.69,704,360,16900
1214394,25.66,636,356,16864
1214409,25.11,636,432,16732
1214424,25.45,856,468,16808
1214439,24.99,792,492,16944
1214454,24.92,952,588,17056
1214469,24.82,684,428,17020
1214484,25.16,556,344,16788
1214499,24.70,996,568,16848
1214514,23.72,948,488,16712
1214529,25.40,584,124,16896
1214544,24.92,884,348,17012
1214559,24.44,856,328,16864
1214574,25.23,660,240,16836
1214589,24.75,652,332,16880
1214604,24.68,636,364,16816
1214619,24.22,668,432,16860
1214634,24.15,896,448,16892
1214649,23.65,884,552,16920
1214664,24.08,868,568,16824
1214679,24.44,936,476,16872
1214694,23.96,624,336,17048
1214709,24.39,688,312,16652
1214724,23.91,636,232,16896
1214739,24.32,612,224,16772
1214754,24.27,708,320,16940
1214769,23.84,720,384,16976
1214784,23.79,712,360,16940
1214799,24.70,692,448,16960
1214814,23.79,696,508,16852
1214829,24.20,748,520,16980
1214844,24.22,900,552,16820
1214859,23.79,920,452,16912
1214874,23.29,880,416,17084
1214889,24.15,888,364,16820
1214904,24.61,720,304,16868
1214919,23.72,772,228,16728
1214934,24.61,948,300,16692
1214949,23.72,1096,344,16944
1214964,24.13,920,404,17012
1214979,23.36,996,464,16892
1214994,23.29,920,428,16924
1215009,24.22,960,476,16828
1215024,23.72,832,472,16988
1215039,24.15,880,380,16948
1215054,23.72,1008,396,16724
1215069,23.72,984,344,16868
1215084,22.90,1024,372,16996
1215099,24.20,888,336,16936
1215114,24.56,1000,440,16924
1215129,24.15,972,428,16612
1215144,23.72,828,404,16924
