989709,42.93,884,264,16904
989725,42.93,844,248,16732
989741,42.51,884,324,16884
989757,43.41,868,340,16976
989773,43.34,928,584,16924
989789,42.93,876,660,16876
989805,42.51,840,372,16940
989821,42.57,860,372,16828
989837,42.51,952,524,16956
989853,42.98,912,460,16880
989869,42.51,944,400,16892
989885,42.58,928,288,16764
989901,42.93,880,268,16940
989917,42.94,928,520,16984
989933,44.26,900,372,16868
989949,42.94,900,440,16904
989965,41.14,764,404,16924
989981,41.67,900,520,16952
989997,42.51,956,388,16780
990013,43.36,1020,700,16908
990029,36.87,988,568,16888
990045,43.36,644,340,16868
990061,43.36,688,332,16880
990077,42.51,992,340,16900
990093,42.09,1004,516,16808
990109,39.93,868,284,16896
990125,42.51,824,244,16876
990141,42.46,780,292,17016
990157,42.03,992,620,16900
990173,42.03,876,424,16836
990189,42.94,916,544,16756
990205,42.45,968,412,16868
990221,37.59,1052,472,16908
990237,43.36,1028,544,16912
990253,42.50,1076,476,16876
990269,42.51,628,316,16760
990285,42.88,840,384,16908
990301,42.88,1184,276,16840
990317,42.93,1980,364,16864
990333,42.88,3400,296,16696
990349,42.74,6268,584,16700
990365,42.63,9980,2216,16612
990381,41.91,14680,2996,16148
990397,40.59,17040,-2768,13236
990413,41.50,19504,-3904,11396
990429,40.05,10120,-1596,12260
990445,38.50,-416,-908,16592
990461,37.76,1144,820,14216
990477,37.11,2224,1984,18124
990493,35.12,1740,1932,20320
990509,34.47,-612,2600,15076
990525,32.96,-508,1012,16644
990541,31.35,1864,1536,16892
990557,30.75,1128,352,18340
990573,30.15,-692,-1028,20264
990589,29.98,-2264,-1996,13100
990605,29.02,-1768,-1304,15672
990621,27.70,1380,188,17648
990636,26.72,756,460,19184
990651,26.72,1084,1072,17124
990666,23.31,732,1864,17844
990681,24.15,-88,1136,15812
990696,23.31,960,1332,16648
990711,22.42,900,1296,16796
990726,21.15,1764,1280,16980
990741,20.73,868,824,17956
990756,18.56,1128,-352,22188
990771,18.62,-2272,-1144,18392
990786,17.78,-2984,-1268,16424
990801,17.49,-1256,-568,15528
990816,16.28,1140,264,18384
990831,15.98,1792,756,17408
990846,14.78,1056,1280,17360
990861,14.06,1188,1160,17556
990876,13.34,804,1260,16476
990891,12.57,64,1136,17280
990906,11.85,820,976,16556
990921,11.13,1188,820,16304
990936,10.39,1512,636,17504
990950,9.21,-380,-984,14332
990964,8.54,-1268,-1236,16568
990978,8.37,-480,-568,16964
990992,7.72,416,-160,16896
991006,6.69,688,256,17020
991020,6.09,796,980,17560
991034,5.49,724,1060,17720
991048,5.37,640,868,16348
991062,5.18,136,976,16928
991076,5.06,752,844,16260
991090,5.37,960,1104,16744
991104,4.34,-12236,4504,17132
991118,4.10,-32768,468,18832
991132,4.70,-11400,236,17400
991146,4.10,4560,172,16540
991160,4.34,7076,-896,17312
991174,4.65,4428,444,13132
991188,4.53,2076,1248,18424
991202,3.93,1140,248,17620
991216,4.65,-52,1240,17776
991230,4.46,1972,1240,17344
991244,4.75,1296,1176,16080
991258,5.49,-44,740,17440
991272,5.78,440,708,16572
991286,6.50,1004,876,16456
991300,5.90,1244,624,18484
991314,6.21,272,312,16516
991328,6.93,1064,-936,16748
991342,6.74,3008,-108,14840
991356,6.98,2092,276,15676
991370,7.24,2212,148,17460
991384,7.46,1104,400,16836
991398,7.70,1300,516,17892
991412,8.37,1228,968,16656
991426,8.61,892,816,17128
991440,8.42,712,992,17260
991454,8.66,956,884,15776
991468,9.33,400,856,17496
991482,9.14,1008,740,16316
991496,9.33,736,532,17192
991510,10.03,2712,140,14812
991525,10.22,1736,-564,16848
991539,10.05,2108,-380,16764
991554,10.65,1908,-164,16424
991569,10.87,1480,64,16792
991584,11.13,928,312,17588
991599,10.89,800,916,16560
991614,11.54,1056,796,16732
991629,11.30,736,812,16792
991644,12.38,1188,852,16608
991659,11.73,1100,996,17320
991674,12.33,1152,676,17008
991689,12.57,824,284,17060
991704,12.81,1264,92,16744
991719,12.91,1428,-320,16652
991734,13.17,1928,-172,16848
991749,12.86,1264,-164,17048
991764,13.96,1352,272,16988
991779,13.65,848,564,16972
991794,13.82,952,560,16868
991809,14.01,644,772,17132
991824,14.18,944,648,16864
991839,14.30,1076,808,16952
991854,14.49,1108,544,16880
991869,14.66,912,528,17304
991884,14.83,1428,428,16352
991899,15.45,608,-140,16392
991914,14.71,1500,-280,16504
991929,15.33,1332,48,16556
991944,15.45,1428,188,16484
991959,15.98,1060,344,17468
991974,16.17,892,592,17044
991989,15.86,916,456,16448
992004,15.98,928,600,16660
992019,16.58,988,680,16568
992034,16.29,912,432,16948
992049,16.88,888,336,17068
992064,17.00,1432,472,16824
992079,16.70,1440,432,15564
992094,16.89,1408,24,16832
992109,16.94,1224,-52,16996
992124,17.06,988,164,16488
992139,16.77,1148,276,17176
992154,17.30,1084,616,16672
992169,17.48,996,516,17232
992184,17.54,1008,668,16948
992199,18.09,792,508,16904
992214,17.78,908,500,16820
992229,17.49,300,708,17840
992244,17.60,1532,392,16236
992259,18.14,1416,272,16940
992274,18.20,1256,232,16944
992289,18.74,1000,128,16676
992304,18.45,1032,236,16696
992319,18.57,1048,304,16800
992334,18.62,820,416,16920
992349,18.32,1040,520,16772
992364,19.29,940,476,17124
992379,19.35,1272,372,17084
992394,19.05,1104,316,17024
992409,18.68,992,240,16660
992424,19.23,948,284,16688
992439,18.86,1156,304,16784
992454,19.41,1044,296,16764
992469,19.47,1108,336,16848
992484,20.01,1176,276,16908
992499,19.65,956,404,16924
992514,19.71,1000,404,16816
992529,19.83,1092,364,16720
992544,19.89,1232,344,16896
992559,20.01,1160,232,16836
992574,20.01,1232,320,16948
992589,20.13,1172,464,16968
992604,20.60,1088,348,17032
992619,20.67,1028,472,16788
992634,20.31,1060,344,16960
992649,20.31,1160,452,16804
992664,20.43,1060,364,16940
992679,20.91,1164,460,16936
992694,20.91,1148,388,16960
992709,20.13,1076,304,16956
992724,20.19,1028,248,16880
992739,20.25,1100,312,16628
992754,21.57,1116,300,16840
992769,20.31,980,364,16944
992784,20.79,1284,320,16852
992799,20.79,1156,320,17040
992814,21.69,1144,380,16860
992829,21.33,1140,324,16924
992844,20.91,1068,464,16884
992859,20.97,1084,472,16896
992874,20.55,1120,512,16984
992889,21.03,1060,444,16944
992904,21.03,1064,400,16980
992919,21.45,1124,336,16840
992934,20.24,1044,276,16676
992949,21.09,1120,232,16852
992964,21.09,1148,248,16696
992979,21.09,1108,244,16956
992994,21.51,1164,432,16908
993009,20.67,1000,404,17008
