57754,21.68,212,16344,996
57769,21.68,268,16360,1020
57784,21.68,176,16356,936
57799,21.68,212,16340,1008
57814,21.68,204,16388,980
57829,21.68,268,16316,1004
57844,21.68,240,16412,1020
57859,21.68,264,16340,1036
57874,21.68,192,16392,1088
57889,21.68,140,16388,980
57904,21.68,188,16380,956
57919,21.68,228,16436,964
57934,21.68,256,16384,980
57949,21.68,212,16388,988
57964,21.68,224,16336,972
57979,21.68,292,16396,924
57994,21.68,176,16376,888
58009,21.68,192,16352,968
58024,21.68,248,16448,920
58039,21.68,300,16308,1016
58054,21.68,304,16408,992
58069,21.68,328,16328,1088
58084,21.68,244,16324,1008
58099,21.68,204,16356,1008
58114,21.68,244,16364,948
58129,21.68,160,16304,992
58144,21.68,256,16412,1060
58159,21.68,216,16348,968
58174,21.68,192,16364,1000
58189,21.68,148,16552,1048
58204,21.68,280,16228,956
58219,21.68,212,16348,980
58234,21.68,180,16328,1092
58249,21.75,256,16396,1024
58264,21.73,196,16328,996
58279,21.73,156,16336,1028
58294,21.73,180,16336,1040
58309,21.73,360,16340,984
58324,21.73,224,16388,1028
58339,21.73,112,16384,1080
58354,21.73,248,16388,984
58369,21.73,212,16424,1024
58384,21.32,184,16420,1048
58399,21.32,152,16368,1052
58414,21.32,188,16416,1076
58429,21.32,196,16352,1024
58444,21.73,228,16420,1024
58459,21.32,200,16432,1020
58474,21.32,192,16348,1016
58489,21.32,92,16360,864
58504,21.32,256,16292,1240
58519,21.32,224,16396,908
58534,21.32,188,16316,1028
58549,21.32,224,16404,1036
58564,21.32,192,16460,1040
58579,21.32,272,15716,1076
58594,21.33,212,16168,1000
58609,21.32,260,16284,1004
58624,21.32,236,16640,1088
58639,21.32,264,15980,1132
58654,21.32,304,16880,1072
58669,21.32,268,16468,992
58684,21.32,204,16372,1060
58699,21.32,180,16292,960
58714,21.32,292,16968,1200
58729,21.32,216,16284,1164
58744,21.32,164,16248,1152
58759,21.32,268,16460,1136
58774,21.32,212,16312,1040
58789,21.32,212,16408,1056
58804,21.32,188,16332,1060
58819,21.32,272,16344,1108
58834,21.32,164,16388,1044
58849,21.32,208,16320,1084
58864,21.32,196,16316,1092
58879,21.32,200,16372,1036
58894,21.32,236,16380,1032
58909,21.32,272,16340,1136
58924,21.32,204,16400,1092
58939,21.32,144,16352,1100
58954,21.32,232,16428,1060
58969,21.32,188,16368,1072
58984,21.32,224,16356,1068
58999,21.32,204,16364,1084
59014,21.32,132,16384,1072
59029,21.32,200,16384,1112
59044,21.32,196,16352,1080
59059,21.32,188,16396,1080
59074,21.32,176,16336,1100
59089,21.32,272,16356,1068
59104,21.32,240,16392,1032
59119,21.32,248,16344,988
59134,21.32,108,16440,1036
59149,21.32,256,16300,1044
59164,21.32,196,16328,1096
59179,21.32,280,16648,1036
59194,21.32,252,16252,1184
59209,21.32,208,16448,1028
59224,21.32,220,16360,1056
59239,21.32,176,16348,1024
59254,21.32,192,16368,1096
59269,21.32,216,16372,1108
59284,21.30,212,16340,1100
59299,21.32,284,16396,1092
59314,21.32,148,16388,1040
59329,21.32,232,16368,1084
59344,21.32,200,16364,1032
59359,21.32,204,16364,984
59374,21.32,236,16312,1092
59389,21.32,184,16376,1004
59404,21.32,136,16404,1088
59419,21.32,172,16368,1028
59434,21.32,236,16244,816
59449,21.32,256,16296,976
59464,21.32,144,16380,1152
59479,21.32,240,16364,1036
59494,21.32,268,16348,936
59509,21.32,212,16316,1020
59524,21.32,180,16328,1060
59539,21.32,228,16428,1088
59554,21.32,240,16272,1124
59569,21.32,248,16348,1100
59584,21.32,208,16324,1020
59599,21.32,136,16336,1012
59614,21.32,252,16356,1048
59629,21.32,292,16380,1028
59644,21.32,236,16328,1008
59659,21.32,224,16340,1044
59674,21.32,152,16476,1028
59689,21.32,160,16396,1020
59704,21.32,228,16388,1020
59719,21.32,240,16364,1124
59734,21.75,272,16468,1036
59749,21.73,196,16400,948
59764,21.32,268,16216,1004
59779,21.73,272,16348,1080
59794,21.73,236,16256,1072
59809,21.73,240,16336,1072
59824,21.75,120,16344,1088
59839,21.73,208,16376,1052
59854,21.73,160,16380,1040
59869,21.75,228,16364,980
59884,21.32,232,16328,1088
59899,21.73,172,16384,1056
59914,21.75,256,16352,1064
59929,21.73,168,16312,1124
59944,21.73,164,16360,1068
59959,21.32,240,16304,1092
59974,21.32,180,16428,1044
59989,21.73,200,16368,1052
60004,21.73,240,16368,1060
60019,21.32,184,16436,1104
60034,21.32,280,16356,1056
60049,21.32,176,16380,1028
60064,21.32,240,16364,1100
60079,21.32,232,16432,1092
60094,21.32,244,16328,1096
60109,21.32,228,16416,1052
60124,21.32,200,16292,1020
60139,21.32,232,16316,1020
60154,21.32,204,16344,1000
60169,21.32,168,16396,1052
60184,21.32,228,16444,1072
60199,21.32,232,16264,1060
60214,21.32,224,16316,1104
60229,21.32,196,16360,1132
60244,21.32,236,16396,1064
60259,21.32,208,16376,1020
60274,21.32,228,16368,1012
60289,21.32,192,16360,1024
60304,21.73,132,16288,1044
60319,21.75,212,16388,1040
60334,21.75,240,16388,1016
60349,21.75,212,16352,1064
60364,21.32,196,16316,992
60379,21.32,268,16372,1040
60394,21.32,236,16364,1056
60409,21.32,188,16372,1116
60424,21.73,196,16420,1004
60439,21.73,236,16352,1028
60454,21.75,148,16400,1088
60469,21.75,204,16292,1076
60484,21.75,188,16336,1040
60499,21.75,204,16364,1072
60514,21.73,180,16364,1088
60529,21.73,188,16368,1016
60544,21.73,180,16312,1060
60559,21.73,104,16384,984
60574,21.75,248,16388,996
60589,21.75,220,16404,1052
60604,21.32,232,16328,1072
60619,21.75,264,16248,1076
60634,21.73,208,16352,1096
60649,21.32,212,16388,1068
60664,21.75,116,16348,1072
60679,21.32,200,16352,1024
60694,21.75,176,16416,980
60709,21.73,176,16448,1028
60724,21.75,228,16332,1064
60739,21.73,176,16344,1076
60754,21.75,200,16368,1068
60769,21.75,168,16372,1072
60784,21.75,260,16396,1040
60799,21.73,152,16344,1028
60814,21.75,224,16408,1020
60829,21.75,208,16372,960
60844,21.75,224,16324,984
60859,21.73,232,16436,1092
60874,21.75,204,16404,1032
60889,21.75,244,16464,1012
60904,21.75,168,16340,1012
60919,21.73,160,16360,976
60934,21.73,236,16376,1032
60949,21.73,168,16360,1116
60964,21.75,228,16356,1068
60979,21.73,272,16356,1128
60994,21.32,248,16404,1040
61009,21.32,192,16320,972
61024,21.32,260,16376,976
61039,21.32,164,16404,1064
61054,21.32,196,16344,1100
61069,21.32,200,16388,1056
61084,21.32,216,16336,1076
61099,21.32,228,16392,1076
61114,21.32,200,16304,1040
61129,21.32,188,16408,1000
61144,21.32,248,16376,1080
61159,21.32,184,16416,1028
61174,21.32,252,16288,1024
61189,21.32,216,16412,1112
61204,21.32,192,16384,1012
61219,21.32,224,16364,1028
61234,21.32,272,16356,1080
61249,21.32,212,16328,1028
61264,21.32,184,16368,1068
61279,21.32,200,16328,1092
61294,21.32,216,16356,1016
61309,21.32,172,16428,996
61324,21.32,240,16348,1068
61339,21.32,132,16328,980
61354,21.32,232,16372,1036
61369,21.32,196,16348,1016
61384,21.32,212,16344,1032
61399,21.32,164,16360,1060
61414,21.32,168,16344,1108
61429,21.32,192,16356,992
61444,21.32,180,16336,1036
61459,21.32,236,16380,1032
61474,21.32,140,16380,1036
61489,21.32,204,16288,1056
61504,21.32,212,16400,1080
61519,21.32,240,16340,1088
61534,21.32,156,16316,996
61549,21.32,284,16276,1100
61564,21.32,216,16480,972
61579,21.32,128,16396,1012
61594,21.32,320,16436,1096
61609,21.32,232,16348,1044
61624,21.32,208,16364,1048
61639,21.32,116,16408,1000
61654,21.32,240,16416,1028
61669,21.32,272,16348,968
61684,21.33,164,16320,976
61699,21.32,164,16324,980
61714,21.32,216,16348,1036
61729,21.32,284,16348,1068
61744,21.32,244,16320,1032
61759,21.32,188,16324,1020
61774,21.32,144,16384,1072
61789,21.32,276,16316,1076
61804,21.32,184,16392,1088
61819,21.32,208,16336,1020
61834,21.32,152,16412,952
61849,21.32,196,16324,988
61864,21.32,220,16412,1028
61879,21.32,240,16320,1112
61894,21.32,204,16380,1024
61909,21.32,120,16364,1104
61924,21.32,256,16396,1040
61939,21.32,192,16344,1060
61954,21.32,192,16376,1076
61969,21.32,184,16396,1056
61984,21.32,124,16360,1048
61999,21.32,248,16408,1032
62014,21.32,196,16428,1004
62029,21.32,268,16352,1036
62044,21.75,248,16408,1104
62059,21.75,268,16376,1120
62074,21.75,136,16400,1080
62089,21.80,220,16396,1048
62104,21.75,204,16376,1084
62119,21.80,144,16372,1060
62134,21.80,208,16344,1144
62149,21.80,196,16368,1112
62164,21.80,212,16304,1148
62179,21.80,148,16400,1000
62194,21.80,296,16444,1024
62209,21.80,196,16340,1160
62224,21.80,196,16304,1144
62239,21.80,220,16344,1144
62254,21.39,212,16364,1120
62269,21.39,228,16404,1168
62284,21.80,180,16360,1116
62299,21.37,208,16356,1112
62314,21.80,208,16332,1044
62329,21.80,180,16372,1080
62344,21.80,244,16420,1048
62359,21.80,212,16324,1128
62374,21.80,252,16348,1088
62389,21.80,188,16368,1096
62404,21.75,232,16376,1124
62419,21.80,140,16344,1068
62434,21.80,316,16312,1052
62449,21.80,120,16400,1096
62464,21.75,168,16312,1028
62479,21.75,208,16384,1060
62494,21.32,196,16344,1100
62509,21.32,148,16380,1136
62524,21.32,188,16288,1072
62539,21.32,200,16308,1132
62554,21.32,204,16364,968
62569,21.32,160,16428,1112
62584,21.32,192,16384,1156
62599,21.32,160,16308,1104
62614,21.32,208,16408,1144
62629,21.32,224,16400,1172
62644,21.32,240,16332,1140
62659,21.32,200,16556,1044
62674,21.32,252,16268,1080
62689,21.32,144,16368,1052
62704,21.32,156,16300,1132
62719,21.32,216,16364,1072
62734,21.75,176,16272,1044
62749,21.73,652,16288,1440
62764,21.75,-168,16448,1244
62779,21.80,404,16388,960
62794,21.80,216,16356,1116
62809,21.80,112,16356,1080
62824,21.80,248,16364,1116
62839,21.80,188,16396,1040
62854,21.73,216,16360,984
62869,21.75,200,16388,988
62884,21.32,196,16364,1084
62899,21.32,188,16376,1016
62914,21.32,228,16448,992
62929,21.75,280,16404,956
62944,21.75,200,16300,1088
62959,21.75,284,16332,1088
62974,21.73,160,16316,1120
62989,21.73,244,16376,1080
63004,21.75,176,16372,1012
63019,21.73,276,16440,1088
63034,21.75,216,16276,936
63049,21.73,260,16348,1048
63064,21.73,180,16300,1012
63079,21.73,188,16384,1028
63094,21.73,284,16384,976
63109,21.75,156,16336,976
63124,21.73,120,16380,924
63139,21.75,116,16332,960
63154,21.75,168,16428,904
63169,21.75,192,16312,1004
63184,21.75,244,16396,1044
63199,21.73,92,16344,984
63214,21.73,312,16324,1024
63229,21.73,136,16356,948
63244,21.75,196,16432,944
63259,21.73,220,16316,1108
63274,22.16,232,16332,1044
63289,22.16,104,16372,992
63304,22.16,204,16356,884
63319,22.16,260,16288,964
63334,22.16,144,16344,1028
63349,22.57,220,16404,980
63364,22.09,168,16404,1036
63379,22.09,172,16312,952
63394,21.68,180,16416,968
63409,21.68,168,16308,1000
63424,21.68,232,16428,1140
63439,21.68,164,16320,1052
63454,21.68,196,16364,1024
63469,21.68,144,16428,980
63484,21.68,200,16368,980
63499,21.68,208,16408,1004
63514,21.68,204,16344,1100
63529,21.68,172,16344,1092
63544,21.68,248,16292,1024
63559,21.68,228,16348,1072
63574,21.68,44,16364,988
63589,21.68,228,16400,1140
63604,21.68,156,16396,972
63619,22.09,180,16412,1040
63634,21.73,200,16412,1028
63649,21.73,76,16324,1032
63664,21.73,224,16356,1056
63679,21.73,200,16324,976
63694,21.73,152,16372,1112
63709,21.73,164,16320,1084
63724,21.73,192,16320,1036
63739,21.75,236,16424,952
63754,21.75,216,16404,1008
63769,21.73,220,16412,1020
63784,21.73,224,16300,1052
63799,21.75,192,16360,1100
63814,21.73,188,16372,1052
63829,21.75,188,16272,1092
63844,21.73,144,16364,1092
63859,21.73,180,16388,1024
63874,21.75,172,16344,1048
63889,21.75,188,16360,1012
63904,21.75,220,16432,1016
63919,21.75,208,16360,1012
63934,21.75,204,16372,1040
63949,21.73,216,16328,1016
63964,21.75,200,16376,1000
63979,21.73,188,16372,1064
63994,21.73,212,16324,980
64009,21.75,160,16376,1036
64024,21.73,260,16368,1088
64039,21.75,184,16396,1072
64054,21.75,248,16360,1044
64069,21.73,280,16340,992
64084,21.75,124,16376,1064
64099,21.75,172,16320,1048
64114,21.73,216,16388,1036
64129,21.75,216,16336,1080
64144,21.73,172,16384,1016
64159,21.73,192,16316,1076
64174,21.75,220,16420,992
64189,21.75,252,16448,976
64204,21.73,292,16380,1056
64219,21.73,204,16316,1200
64234,21.73,144,16392,1108
64249,21.75,400,16352,1052
64264,21.73,148,16384,1104
64279,21.73,184,16432,1036
64294,21.75,228,16364,1012
64309,21.75,152,16404,1024
64324,21.73,248,16380,1072
64339,21.73,172,16308,1076
64354,21.75,208,16308,1080
64369,21.73,228,16328,1112
64384,21.75,176,16352,1004
64399,21.75,168,16328,1068
64414,21.73,232,16400,1028
64429,21.75,196,16340,1012
64444,21.75,196,16392,1012
64459,21.75,196,16312,1028
64474,21.73,256,16308,1068
64489,21.73,148,16328,1060
64504,21.75,228,16404,1096
64519,21.73,236,16368,1044
64534,21.75,188,16336,960
64549,21.75,208,16392,1076
64564,21.73,136,16324,996
64579,21.75,232,16440,1024
64594,21.73,184,16360,1000
64609,21.75,272,16396,1064
64624,21.75,164,16348,996
64639,21.75,216,16336,1096
64654,21.75,192,16332,1040
64669,21.75,176,16384,1108
64684,21.75,192,16372,1080
64699,21.75,204,16340,952
64714,21.80,280,16416,1116
64729,21.80,160,16380,1048
64744,21.80,208,16344,1044
64759,21.80,284,16308,1124
64774,21.80,188,16336,1144
64789,21.80,248,16364,1108
64804,21.80,152,16428,1008
64819,21.80,168,16428,976
64834,21.80,144,16388,1060
64849,21.80,252,16424,1096
64864,21.80,172,16336,1056
64879,21.80,204,16348,1092
64894,21.80,188,16392,1060
64909,21.80,196,16384,1080
64924,21.80,172,16440,1068
64939,21.80,252,16312,1040
64954,21.80,204,16304,1120
64969,21.80,168,16432,1008
64984,21.80,192,16484,1056
64999,21.80,168,16340,1100
65014,21.80,184,16404,1024
65029,21.80,220,16368,1004
65044,21.80,188,16352,1036
65059,21.80,124,16416,1004
65074,21.80,256,16412,1012
65089,21.80,152,16400,1036
65104,21.80,120,16312,1052
65119,22.21,160,16380,1052
65134,22.28,184,16328,1080
65149,22.28,232,16432,1040
65164,22.28,180,16368,988
65179,21.85,212,16352,1000
65194,21.87,120,16440,1012
65209,21.87,220,16364,1024
65224,21.85,212,16356,1072
65239,21.85,192,16356,1056
65254,21.85,152,16408,1060
65269,21.85,260,16364,1116
65284,21.85,236,16384,1020
65299,21.85,188,16376,1028
65314,21.87,144,16376,996
65329,21.85,148,16408,960
65344,21.85,148,16376,1040
65359,21.85,176,16372,1048
65374,21.87,216,16336,1008
65389,21.87,168,16364,1040
65404,21.85,184,16364,980
65419,21.87,196,16384,1068
65434,21.85,204,16340,996
65449,21.85,176,16384,1048
65464,21.87,232,16404,1132
65479,22.28,172,16368,1056
65494,22.28,244,16412,1068
65509,22.28,204,16352,1016
65524,22.28,172,16352,1000
65539,22.28,156,16308,1020
65554,22.21,304,16408,1060
65569,21.80,160,16364,988
65584,21.80,232,16388,972
65599,21.80,176,16396,1012
65614,21.80,252,16312,1056
65629,21.80,168,16392,1040
65644,21.80,232,16328,1112
65659,21.80,204,16372,996
65674,21.80,220,16316,960
65689,21.80,212,16388,972
65704,22.23,212,16380,996
65719,22.21,152,16428,928
65734,22.21,172,16452,960
