1182879,32.60,1044,-48,16252
1182895,33.34,1272,200,17556
1182911,33.22,1132,600,16796
1182927,33.46,948,780,17384
1182943,33.39,1052,552,16304
1182959,31.83,628,704,17312
1182975,33.92,1336,756,16744
1182991,34.30,936,556,17200
1183007,35.36,1296,260,17376
1183023,35.67,1336,476,16040
1183039,35.91,1328,116,16736
1183055,35.79,1524,92,16472
1183071,34.76,1380,116,16844
1183087,36.34,888,92,17060
1183103,35.26,1084,468,16688
1183119,36.82,1504,760,17124
1183135,36.63,736,724,17176
1183151,36.87,836,620,16956
1183167,38.00,952,748,16828
1183183,37.83,768,580,18240
1183199,38.06,1292,420,17136
1183215,38.31,1452,280,16844
1183231,38.55,1180,112,16864
1183247,38.79,1376,-20,16480
1183263,38.55,3212,160,17060
1183279,38.79,4364,356,17020
1183295,39.27,6856,560,16480
1183311,39.75,7436,460,16100
1183327,39.27,6272,400,16956
1183343,39.58,5200,672,16436
1183359,39.39,1524,132,16692
1183375,38.31,-412,-188,16008
1183391,38.14,792,212,16972
1183407,37.49,764,676,16720
1183423,38.62,572,780,17520
1183439,37.59,1376,644,16476
1183455,38.26,1176,584,16780
1183471,37.66,656,480,17140
1183487,36.22,1140,556,16212
1183503,37.30,-80,420,17508
1183519,37.11,12,348,17412
1183535,37.37,312,116,17072
1183551,36.39,100,-208,16480
1183567,36.63,376,240,17256
1183583,36.92,1024,436,16492
1183599,36.32,1252,556,17356
1183615,36.20,872,592,16660
1183631,36.50,960,576,16992
1183647,35.48,1172,904,16584
1183663,36.20,608,320,16652
1183679,35.60,984,328,16884
1183695,34.52,972,28,16952
1183711,35.31,-1056,-500,17380
1183727,34.76,404,-68,17112
1183743,34.64,660,76,16840
1183759,34.95,776,340,16892
1183775,34.76,1000,640,16972
1183791,35.07,816,824,17076
1183807,35.43,1060,552,16616
1183823,34.90,968,576,16980
1183839,34.30,844,772,16860
1183855,34.23,888,440,16616
1183871,33.63,-956,-884,19400
1183887,33.99,820,-176,16292
1183903,33.39,556,24,16816
1183919,33.32,612,140,16868
1183935,33.20,860,800,16796
1183951,33.08,1276,628,16804
1183967,33.39,828,572,17244
1183983,33.32,972,616,16788
1183999,33.68,896,508,16836
1184015,33.56,848,92,16944
1184031,33.03,532,-224,17112
1184047,32.98,448,-276,16576
1184063,32.43,276,-136,16828
1184079,33.22,572,152,16812
1184095,32.67,672,380,17076
1184111,33.03,1412,692,16800
1184127,32.14,1020,644,17100
1184143,32.91,660,528,16816
1184159,31.47,960,524,16864
1184175,32.31,1272,260,17076
1184191,31.78,-288,-624,17672
1184207,32.60,192,-88,17040
1184223,32.55,416,-20,16612
1184239,31.23,796,112,16948
1184255,32.43,828,372,16936
1184271,31.95,940,484,16940
1184287,30.99,832,604,16896
1184303,32.24,940,576,16908
1184319,31.35,828,540,16968
1184335,31.76,1048,540,17080
1184351,31.28,872,436,16760
1184367,29.55,936,16,16156
1184383,32.00,424,-40,16652
1184399,31.59,612,-48,16724
1184415,32.36,680,184,16784
1184431,31.06,756,288,16988
1184447,31.47,968,500,16904
1184463,31.42,1156,692,16964
1184479,32.26,984,580,17016
1184495,31.78,804,440,16820
1184511,30.87,808,320,16984
1184527,31.71,848,224,16876
1184543,31.23,404,12,16828
1184559,31.23,652,52,16724
1184575,31.18,760,128,16776
1184591,31.11,748,260,17000
1184607,30.68,1032,424,16888
1184623,31.16,904,544,16924
1184639,31.54,924,572,17012
1184655,31.47,796,468,16872
1184671,30.56,892,464,16944
1184687,31.47,860,260,16920
1184703,31.90,784,180,16760
1184719,30.99,744,160,16564
1184735,31.83,944,252,16776
1184751,31.42,836,264,16892
1184767,31.47,912,444,16880
1184783,30.92,900,444,16992
1184799,30.99,852,520,16892
1184815,31.42,872,456,16972
1184831,31.42,948,300,16880
1184847,31.83,888,300,16880
1184863,31.83,880,208,16796
1184879,30.15,952,220,16900
1184895,30.99,1008,236,16708
1184911,30.51,956,272,16896
1184927,30.99,856,308,16884
1184943,30.58,928,412,16840
1184959,30.99,1076,456,16956
1184975,30.51,980,424,17040
1184991,30.92,784,468,16888
1185007,30.92,928,304,16872
1185023,31.35,1036,328,16988
