930902,42.39,992,352,16816
930918,42.03,948,296,16868
930934,43.24,920,364,16920
930950,41.91,852,448,16932
930966,43.29,868,368,16840
930982,42.45,832,232,16944
930998,41.97,860,256,16944
931014,43.70,844,320,16852
931030,42.39,912,540,16832
931046,42.81,992,508,16812
931062,41.97,972,472,16888
931078,42.38,904,380,16876
931094,43.72,1052,476,16868
931110,43.24,864,476,16788
931126,42.45,948,520,17004
931142,42.39,920,260,16796
931158,39.27,924,248,16968
931174,42.45,896,300,16848
931190,42.88,864,296,16944
931206,43.30,1068,524,16852
931222,42.51,736,236,16912
931238,42.88,800,292,16836
931254,41.49,768,548,16876
931270,42.88,956,632,16912
931286,42.45,912,452,16936
931302,42.88,888,280,16900
931318,35.48,800,360,17016
931334,42.88,992,372,16960
931350,43.36,908,296,16856
931366,43.29,928,424,16904
931382,43.72,852,236,16844
931398,42.88,868,324,16976
931414,41.50,924,412,16920
931430,36.39,924,576,16920
931446,42.09,880,404,16836
931462,40.83,996,384,16872
931478,42.93,1052,452,16852
931494,40.77,1040,376,16876
931510,42.94,1024,568,16816
931526,43.36,1024,496,16952
931542,42.09,868,220,16840
931558,42.93,876,224,16860
931574,43.36,972,272,16888
931590,43.36,788,196,16916
931606,42.88,1064,444,16904
931622,42.94,900,424,16908
931638,42.03,868,328,16948
931654,43.00,856,352,16864
931670,42.93,860,436,16960
931686,43.36,952,476,16816
931702,33.87,972,592,16936
931718,43.36,1288,404,16672
931734,42.94,1712,844,17044
931750,42.88,2976,-800,16472
931766,43.72,14104,-644,16128
931782,42.57,32767,-2200,14132
931798,42.03,23352,-44,13740
931814,40.30,11648,1308,21332
931830,37.52,-2636,-452,15108
931846,37.28,2088,624,18184
931862,35.86,1552,252,19532
931878,34.78,1780,1124,15012
931894,33.32,-3280,-476,18200
931910,31.40,-692,-1204,17864
931926,30.03,1236,452,16360
931942,29.02,1520,608,18980
931958,28.06,132,724,16596
931973,24.94,392,716,15604
931988,25.71,44,356,16768
932003,22.71,1432,196,15336
932018,21.81,1812,2392,16336
932033,20.49,1624,1172,17128
932048,19.17,920,364,15796
932063,17.90,-2264,-300,17632
932078,16.58,964,676,15624
