604438,41.30,816,348,16920
604454,43.51,784,372,16924
604470,43.03,764,228,16844
604486,43.03,708,548,16924
604502,43.94,912,504,16820
604518,39.43,756,580,16848
604534,43.03,784,444,16888
604550,42.62,864,280,16852
604566,43.05,992,340,16848
604582,43.53,812,444,16868
604598,43.03,1012,372,16864
604614,37.76,884,276,16912
604630,34.93,780,220,16844
604646,41.47,836,384,16896
604662,43.51,788,528,16824
604678,43.10,796,460,16928
604694,43.53,904,424,16844
604710,43.05,812,304,16900
604726,43.10,912,424,16992
604742,43.17,956,560,16868
604758,43.51,956,516,16852
604774,42.69,696,224,16832
604790,42.63,872,224,16908
604806,43.10,892,192,16880
604822,42.62,916,412,16928
604838,43.94,884,404,16860
604854,43.53,816,368,16900
604870,43.99,800,236,16852
604886,43.53,792,408,16876
604902,43.51,880,484,16836
604918,42.26,876,604,16848
604934,39.08,908,372,16844
604950,43.10,764,420,16816
604966,43.53,884,256,16864
604982,43.53,844,364,16916
604998,43.10,900,552,16908
605014,41.90,800,308,16840
605030,43.12,908,324,16896
605046,43.10,800,208,16944
605062,42.67,848,276,16896
605078,42.62,852,316,16896
605094,43.53,908,604,16840
605110,43.53,868,396,16840
605126,43.94,788,328,16840
605142,43.94,960,472,16820
605158,41.78,844,532,16884
605174,43.53,828,508,16860
605190,43.51,872,360,16812
605206,42.62,800,256,16884
605222,38.24,852,280,16904
605238,43.10,936,340,16772
605254,37.51,872,404,16924
605270,42.26,876,424,16792
605286,42.67,808,228,16868
605302,43.15,712,392,16916
605318,43.10,760,532,16916
605334,43.51,840,364,16764
605350,43.51,1284,100,16728
605366,42.69,1528,808,17008
605382,43.10,2384,1244,16512
605398,43.87,5968,824,17112
605414,42.50,27636,-7564,20228
605430,42.38,32767,-600,17080
605446,40.53,23584,864,17752
605462,40.51,9028,196,14716
605478,39.02,1804,1940,18620
605494,36.74,2352,2148,18540
605510,35.29,-384,1192,18040
605526,35.17,-240,156,14900
605542,32.41,908,1100,15228
605558,31.45,2588,504,17572
605574,29.60,-632,1140,18932
605590,29.00,-644,316,15444
605606,28.04,-1348,-1352,17784
605621,26.60,-2144,-1728,15628
605636,24.92,1348,124,16444
605651,23.67,2124,308,18104
605666,21.97,872,1140,17920
605681,20.72,580,1032,17952
605696,19.47,-216,708,16588
605711,18.14,20,360,14904
605726,17.30,960,600,16412
605741,15.62,1980,972,16784
605756,14.35,-1780,-1184,21792
605771,13.10,1416,264,16228
605786,12.33,-1372,-84,17460
605801,10.70,-68,124,15924
605815,9.50,-232,-140,16752
605829,8.35,508,452,15336
605843,7.22,472,324,16236
605857,6.14,812,684,15948
605871,4.58,1000,516,16112
605885,4.82,-2920,4108,18416
605899,4.77,-1796,10924,13016
605913,5.73,-32768,-6144,29336
605927,4.34,-32768,5360,7492
605941,5.25,-2576,-2868,16308
605955,4.58,4108,-852,22560
605969,6.02,-4544,5632,16572
605983,4.77,24,-160,19580
605997,5.30,2456,364,15684
606011,4.94,1760,1756,16724
606025,6.62,-656,176,17172
606039,4.70,-224,2092,17180
606053,4.34,1848,1528,15708
606067,7.58,732,808,17100
606081,4.10,316,760,15568
606095,4.22,208,344,17300
606109,5.18,2772,196,15904
606123,3.98,-1308,-2540,15180
606137,4.53,164,-1356,16260
606151,4.17,1604,-956,14136
606165,4.22,2384,-28,16184
606179,4.70,1108,224,18276
606193,5.18,852,880,17312
606207,5.25,1312,912,17168
606221,3.98,896,1260,17388
606235,4.05,476,896,16508
606249,4.10,256,1040,17352
606263,4.15,904,1020,16348
606277,4.22,888,964,16616
606291,4.70,656,628,16756
606305,4.77,824,52,16308
606319,5.25,2248,-536,16864
606333,4.39,2604,-928,16400
606347,3.57,2080,-396,16192
606361,4.46,2004,-36,16948
606375,4.94,1500,404,17092
606389,4.94,856,536,17276
606403,4.53,976,888,17472
606417,3.62,992,1004,16832
606431,4.53,752,828,16956
606445,4.53,504,956,17004
606459,5.42,904,784,16456
606473,5.01,924,836,16816
606487,5.01,872,496,16588
606501,4.58,1152,180,16460
606515,4.58,2620,-200,15872
606529,4.58,1624,-796,16668
606543,4.58,1024,32,16832
606557,4.58,1220,240,17104
606571,4.58,1048,436,17232
606585,4.58,968,656,17380
606599,4.58,616,488,17288
606613,4.58,984,680,16976
606627,4.58,904,772,17016
606641,5.01,656,636,16828
606655,5.01,532,592,16940
606669,5.01,640,304,16656
606683,3.69,780,180,16800
606697,5.01,884,72,16520
606711,4.58,1152,64,16592
606725,5.01,1016,140,16604
606739,5.01,1092,196,16948
606753,5.01,1136,424,17040
606767,5.01,980,500,17112
606781,5.01,808,548,17216
606795,5.01,944,576,17096
606809,5.01,1020,576,17108
606823,5.01,824,544,17004
