92249,1208.63,4776,1628,16892
92333,1208.66,8860,1264,15712
92359,200.81,2868,2324,15000
92385,200.81,4112,3384,16164
92411,201.31,6232,3728,16848
92437,199.27,7980,3068,16324
92463,201.91,10496,3300,12428
92487,176.59,10176,2652,12848
92511,175.72,8260,3008,14556
92535,176.63,10196,3980,13444
92559,170.45,11600,3184,13456
92583,169.27,13360,2296,12632
92607,169.73,13436,5164,12984
92631,169.73,12928,3312,11356
92655,169.68,13320,5540,11752
92679,170.93,13724,3964,8440
92703,168.72,12944,4328,8508
92727,169.10,13096,3476,10432
92751,177.78,15664,3924,9684
92775,174.67,14556,2232,11020
92799,172.85,16692,1704,10392
92823,173.54,15996,1112,7984
92847,172.87,14864,1500,7812
92871,171.77,15700,440,6640
92895,171.55,14376,300,7728
92919,172.99,15704,516,4312
92943,174.35,15440,400,4312
92967,172.36,16168,200,2504
92991,171.71,15336,356,2992
93015,170.63,15028,848,3220
93039,170.45,14912,1792,4532
93063,170.80,16476,-292,3028
93087,170.28,15892,1108,3296
93111,170.16,18268,1128,2656
93135,170.51,20544,144,2948
93159,170.39,17328,-616,708
93183,171.57,15468,-1252,524
93207,170.16,15708,-280,-540
93231,170.93,14996,-684,-1088
93255,169.61,15588,-280,-1096
93279,169.60,16244,-732,-820
93303,170.04,16260,-672,-740
93327,171.77,16460,-220,-772
93351,170.09,16632,-252,-248
93375,170.11,16656,-56,548
93399,170.15,16572,140,908
93423,170.57,16400,-212,624
93447,170.21,16112,-240,584
93471,171.53,16716,-144,320
93495,170.28,16288,40,948
93519,171.19,16476,-12,1496
93543,169.97,16676,140,1512
93567,170.88,16576,608,1796
93591,171.36,17028,56,1964
93615,170.52,17508,-24,1872
93639,170.15,17028,212,1764
93663,170.57,16772,-356,2244
93687,170.99,16596,-260,1216
93711,171.83,16300,-384,1112
93735,170.09,16464,-384,1556
93759,169.66,16576,-704,1316
93783,170.52,16512,-696,1832
93807,170.52,16176,-780,1824
93831,170.09,16252,-284,1864
93855,169.66,16472,64,1736
93872,45.65,16600,164,1912
93889,46.08,16740,4,1804
93906,45.65,16856,72,1612
93923,44.81,16904,120,1452
93940,44.83,16776,164,1468
93957,44.83,16584,-12,1240
93974,45.24,16408,92,1104
93991,45.22,16588,-80,1168
94008,47.81,16532,-132,1032
94032,170.99,16532,-148,916
94056,170.57,16456,-252,1024
94072,43.85,16548,-232,1060
94089,45.19,16252,-288,1216
94113,171.00,16588,-168,1104
94137,170.59,16604,-264,928
94161,170.59,16620,-112,956
94185,171.04,16540,96,988
94209,171.91,16600,136,836
94233,170.63,16224,12,1060
94257,171.95,16392,-76,1004
94281,170.71,16700,-268,916
94305,172.01,16860,-40,916
94329,170.33,16996,36,764
94353,171.17,17124,56,876
94377,170.76,16860,-248,836
94401,172.49,16768,-284,776
94425,171.17,16488,-320,932
94449,171.60,16164,-28,1184
94473,170.75,16040,-40,740
94497,171.17,16508,120,236
