1149608,41.91,856,356,16896
1149624,41.98,804,268,16900
1149640,42.81,892,364,16972
1149656,42.33,824,456,16792
1149672,42.81,844,328,16816
1149688,42.38,824,208,16876
1149704,41.85,888,288,16628
1149720,32.96,1064,524,16820
1149736,43.22,1536,1004,16956
1149752,42.27,2336,1352,16968
1149768,42.69,13336,5404,16804
1149784,42.45,25856,-2484,28320
1149800,41.25,32767,2396,12800
1149816,39.93,19944,1288,17684
1149832,38.06,-180,216,18840
1149848,36.51,-1096,-1336,14768
1149864,36.32,1988,584,16988
1149880,34.83,2460,1280,17164
1149896,32.91,1132,776,18208
1149912,32.24,404,936,17056
1149928,30.32,-328,584,14716
1149944,27.99,1296,576,15796
1149959,27.27,2112,468,18008
1149974,24.63,4812,400,16472
1149989,23.24,544,-464,15604
1150004,23.12,-1464,-392,17584
1150019,20.91,-1260,-832,15556
1150034,19.59,20,148,16140
1150049,18.26,876,628,17128
1150064,16.94,1292,1008,16816
1150079,16.04,2252,848,17508
1150094,15.14,444,1004,18136
1150109,13.34,968,584,16748
1150124,12.02,192,984,17076
1150139,10.29,104,56,16052
1150153,8.97,-1692,-768,18220
1150167,8.18,-572,-980,16412
1150181,7.46,-5292,-3156,21780
1150195,6.74,1804,-40,17464
1150209,5.11,2008,408,16700
1150223,4.89,-9388,568,18088
1150237,6.57,-32768,-656,21024
1150251,7.34,-32768,2736,16200
1150265,5.01,-2436,1712,15896
1150279,5.13,3380,2624,11816
1150293,5.18,7500,-820,1204
1150307,5.37,5784,2408,16252
1150321,5.49,-200,1644,18408
1150335,6.14,-152,304,16224
1150349,5.85,-808,872,17080
1150363,6.81,2304,772,14512
1150377,7.77,692,1584,16956
1150391,7.94,-20,600,16508
1150405,8.49,1372,144,16812
1150419,9.98,832,1064,17944
1150433,9.69,2600,468,17220
1150448,10.22,796,232,14904
1150463,11.71,4072,-864,18304
1150478,11.42,1296,-696,17528
1150493,12.38,2088,-472,14644
1150508,12.98,976,-108,16480
1150523,13.10,848,328,17148
1150538,13.65,1500,816,17276
1150553,14.66,1668,944,17152
1150568,14.78,716,772,17096
1150583,15.74,624,776,16980
1150598,16.29,580,820,16592
1150613,16.88,1176,392,16508
1150628,17.42,812,-300,19040
1150643,17.97,1756,-88,17240
1150658,18.09,2104,-384,16612
1150673,19.04,1540,-472,16776
1150688,19.59,1320,-260,17404
1150703,20.48,372,48,16592
1150718,21.03,968,636,16816
1150733,21.57,1332,716,16216
1150748,21.63,1372,936,17440
1150763,21.75,1060,680,17164
1150778,23.07,828,724,16912
1150793,22.30,1032,604,16668
1150808,23.67,1020,780,17328
1150823,25.06,2492,320,14428
1150838,24.70,1800,204,16916
1150853,25.16,2352,160,16132
